,Product_name,Review,Rating
472,"LG 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Blue Plumeria, GL-D201ABPY)","Excellent product from LG this refrigerator is a good product which I had purchased and I am happy with it.it has a beautiful design and a classic look.all over from outside it is good.from  inside it is also excellent it is good for a 4 member family and the best feature of it is the ""Fastest Ice Making""This feature is just awesome it just make ice cubes in just 3to 4 hrs😯😯😳😳.But I got it before 3 days ago and still the installation is not done i had to do it by my own.Not excepted thi...",5
473,"LG 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Blue Plumeria, GL-D201ABPY)",fridge's good but delivery service is bad,4
474,"LG 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Blue Plumeria, GL-D201ABPY)",noise every 20 min like open close door 😠,4
475,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Purple, RR21T2H2XCR/HL)",Nice beautiful nice and super design nice looking value for money super finishing back and supercooling,5
476,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Purple, RR21T2H2XCR/HL)","Color is same as shown.. and trust me everyone loved the design and colour. The leather-texture finish on the sides also look very premium.Delivery is also satisfactory as i didn't find any dent or scratch on the body. I bought this fridge after reviewing many models so i hope it works as expected.So far the performance and real rating is concerned, i will update this comment after two months of usage.Thanks.",5
477,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Purple, RR21T2H2XCR/HL)","Super product. Color, look, design, performance is good.. we liked it so much. But it has narrow glass shelves and only one ice tray which is also very small.. base drawer is not a easy going one, cannot draw it smoothly. Apart from these 3 things, remaining options are the best.",5
478,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Purple, RR21T2H2XCR/HL)",Best performance and best in this rate but heating both sideOverall best designed and good quality,5
479,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Purple, RR21T2H2XCR/HL)",I am very happy with the product its looking awesome The delivery is super fast Promise date is 28th May and they delivered on 25th My family was so happy as its gift from my side to my parentsThanks you very much Flipkart for the great service,5
480,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Purple, RR21T2H2XCR/HL)","Just go for it without thinking. Best in the service and received the product as it is shown in the pic. Thanks to the delivery team for taking good care. Lastly, loved this product so much, thank you Flipkart.",5
481,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Purple, RR21T2H2XCR/HL)",Awesome product. Nice and beautiful design. Not make noise. Good performance. Thank you flipcart.,5
482,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Purple, RR21T2H2XCR/HL)",Supar,5
483,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Purple, RR21T2H2XCR/HL)",Good product. Fast delivery,5
484,"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Purple, RR21T2H2XCR/HL)",Excellent product.,5
485,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Wine, WDE 205 CLS PLUS 2S WINE BLOOM)",Value for money good product,4
486,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Wine, WDE 205 CLS PLUS 2S WINE BLOOM)",Good...,4
487,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Wine, WDE 205 CLS PLUS 2S WINE BLOOM)",Quite Good . Good 4 bachelor 👏.,4
488,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Wine, WDE 205 CLS PLUS 2S WINE BLOOM)",It is best parchase thanks Flipkart..🙂,5
489,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Wine, WDE 205 CLS PLUS 2S WINE BLOOM)",Good,5
490,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Wine, WDE 205 CLS PLUS 2S WINE BLOOM)",Awesome product,5
491,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Wine, WDE 205 CLS PLUS 2S WINE BLOOM)",Good,5
492,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Wine, WDE 205 CLS PLUS 2S WINE BLOOM)",So nice,5
493,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Wine, WDE 205 CLS PLUS 2S WINE BLOOM)",Super product fast delivery,5
494,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Wine, WDE 205 CLS PLUS 2S WINE BLOOM)",Good for small fimly 💥  Value for money and good to good,3
495,"Whirlpool 240 L Frost Free Triple Door Refrigerator  (Magnum Steel, FP 263D PROTTON ROY MAGNUM STEEL(N))",Same day installation and demo on the delivery.The technician was available in our locality so luckily got it done.First day review. The cooling is amazingly fast.Spacious indeed. More than satisfactory for a family of four. Should check how the power consumption so far is. The blast freeze option is amazing. Ice cubes formed within 30mins.Will update the review after a month of usage.I'd say go for it.Because it's the only five star rated tripe door fridge in this price segment.UPD...,5
496,"Whirlpool 240 L Frost Free Triple Door Refrigerator  (Magnum Steel, FP 263D PROTTON ROY MAGNUM STEEL(N))","This fridge is really the best at low prices from United States Brand's - Whirlpool. I believe it's really hard to get a good brand of another brand at this price. Its design and its quality are really stunning and superb. It can not be compared to other brands. Simply Awesome!My Thought About Refrigerator: On a very local scale, a refrigerator is the center of the universe. On the inside is food essential to life, and on the outside of the door is a summary of the life events of the hous...",5
497,"Whirlpool 240 L Frost Free Triple Door Refrigerator  (Magnum Steel, FP 263D PROTTON ROY MAGNUM STEEL(N))",Installed 3 days back. Till now performance wise is great. I have purchased 240l capacity being small family. Cooling is very good at Normal level. All 3 compartments cooling is equally good. Will update my review after long use. Overall till now a great appliance if you are not looking for big brands. Value for money. And great service of installation by Flipkart and Whirlpool.,5
498,"Whirlpool 240 L Frost Free Triple Door Refrigerator  (Magnum Steel, FP 263D PROTTON ROY MAGNUM STEEL(N))",This Refrigerator is Excellent. I bought this in Republic Day Sale in Offer. It's design is awesome and cooling features are mind-blowing. Space for foods and drinks are enough. I made Icecream to test its freezing point. Result is 10/10. I loved it's Steel Color. I got 10 years compressor warranty. Electric consumption is as low as an CFL light. Excellent product. Thanks Whirlpool.,5
499,"Whirlpool 240 L Frost Free Triple Door Refrigerator  (Magnum Steel, FP 263D PROTTON ROY MAGNUM STEEL(N))",Awesome triple door fridge in this price range. Cooling is superb it has different set of controls for different compartment. Vegetable compartment is spacious. Looks promising for long run.,5
500,"Whirlpool 240 L Frost Free Triple Door Refrigerator  (Magnum Steel, FP 263D PROTTON ROY MAGNUM STEEL(N))",Quite Happy with the delivery ! This fridge looks awesome !Waiting for the installation to be done.. i will update once the installation is completed..Update (20-02- 2017) - Installation is done.. whirlpool guys were awesome..And This does not make huge noise..a little which is normal.I will update you once i get to know about power consumption..Update (15-03-2017) -After using this for almost a month..i can say that this does not use too much units.. just 1-2 unit/day (its normal)...,5
501,"Whirlpool 240 L Frost Free Triple Door Refrigerator  (Magnum Steel, FP 263D PROTTON ROY MAGNUM STEEL(N))",Amazing product..value for money..go for it .,5
502,"Whirlpool 240 L Frost Free Triple Door Refrigerator  (Magnum Steel, FP 263D PROTTON ROY MAGNUM STEEL(N))",Good design,4
503,"Whirlpool 240 L Frost Free Triple Door Refrigerator  (Magnum Steel, FP 263D PROTTON ROY MAGNUM STEEL(N))",Appreciate this product.......,5
504,"Whirlpool 240 L Frost Free Triple Door Refrigerator  (Magnum Steel, FP 263D PROTTON ROY MAGNUM STEEL(N))","thank you flipkart, beautiful and worthy product.... awesome. worth for every penny",5
505,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Solid Blue / Blue, WDE 205 CLS 2S BLUE)",Satisfied with the product for the money ..it is suitable for small family..back is open .you can see all the wires .And we have to defrost manually ..only disappointment was nobody called me for installation  ..we only opened and on for the first time .put the legs ..and one leg did not fit properly making refrigirator to move ..somehow we adjusted the legs..otherwise everything is gud.,4
506,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Solid Blue / Blue, WDE 205 CLS 2S BLUE)",The product is good and I am so excited.Thank you Flipkart for providing me the Excellent Refrigerator with affordable Prize.I am very Thankful to delivery Guys also.,5
507,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Solid Blue / Blue, WDE 205 CLS 2S BLUE)",Great product at this price range. Original product and great quality meet the expectations. For storage it is for couples only not more than that. If you are more than 5 members better go for 245 ltr. For me it's more than enough and happy with the purchase.,5
508,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Solid Blue / Blue, WDE 205 CLS 2S BLUE)",very good refrigerator,5
509,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Solid Blue / Blue, WDE 205 CLS 2S BLUE)","Review after first couple days:Looks: The color and texture feels pretty elegant.Capacity: Storage has been enough for 4 people‘s stock of ~5 days of fruits, veggies, dairy, snacks & desert.Cooling: Decent speed of cooling till now.Overall Value for Money ✌🏻",5
510,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Solid Blue / Blue, WDE 205 CLS 2S BLUE)","The price is decent for small family and  budget range. The shelfs are of perforated plastic coated wires and different as compared to the other variant with tempered acrylic sheet. No installation support was provided. However, delivery was smooth. Happy with the service.",4
511,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Solid Blue / Blue, WDE 205 CLS 2S BLUE)",Thank you flipkart amazing product.I am happy & fast coriour service,5
512,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Solid Blue / Blue, WDE 205 CLS 2S BLUE)",good,4
513,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Solid Blue / Blue, WDE 205 CLS 2S BLUE)","Best product at this range. using it for last one and half month. fast cooling, low electricity consumption. best for 2-3 member small family.",5
514,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  (Solid Blue / Blue, WDE 205 CLS 2S BLUE)",Average Quality...Color Good..small discoloration present at side,3
515,"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator  (Elegant Inox, RR24A2Y2YS8/NL)",Awesome product. Early delivery by flipkart but the delivery guy was very rude he was not ready for open box delivery apart from good experience. Worth every penny design and look wise quite impressive. Well done Samsung. Operation is very smooth and silent build quality is also very good. You can go for it without second thought you will not regret 🙂,5
516,"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator  (Elegant Inox, RR24A2Y2YS8/NL)","Wow mind blowing refrigerator,  Flipkart  providing us awesome products, no violence no vibrate looking cool back side some heating but it's common great build quality, nice color and reasonable price thanks flipkart for very fast delivery before the date. If anybody need don't waist time go for it, I purchased 230LI give  5 out of 5",5
517,"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator  (Elegant Inox, RR24A2Y2YS8/NL)","This is very god product from a reputed brand.Digital include stabilizer,nice looking and I feel happy with good quality then thanku flipkart provide me best product...Flipkart is good plate form of best products...",4
518,"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator  (Elegant Inox, RR24A2Y2YS8/NL)",Excellent looks with updated technology. Interior is also good with decent material. Huge space as single door refrigerator. Out side looks like double door refrigerator.,5
519,"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator  (Elegant Inox, RR24A2Y2YS8/NL)",Nice product in a genuine price. Performance of the product is very good. Cooling is also very good. The design of the product is very nice. It is a 3 star rating product. Everyone should buy this. Thank you Flipkart. Once again I build a confidence in Flipkart. Very cool.,5
520,"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator  (Elegant Inox, RR24A2Y2YS8/NL)",Delivery executive is such a nice person and very good behaviour and flipkart service is great too fast....                        Refrigerator looking good and design also nice my all family member like it...price is reasonable...just today I installed this fridze so I will give a second review about this fridze in details all the pros and cons after uses 15 days...I hope it's a great deel with samsung.thankyou,5
521,"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator  (Elegant Inox, RR24A2Y2YS8/NL)",Good,4
522,"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator  (Elegant Inox, RR24A2Y2YS8/NL)",Very nice refrigerator and nice colour I am happy.😊😊😊,5
523,"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator  (Elegant Inox, RR24A2Y2YS8/NL)",Super fridge I like it very much,5
524,"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator  (Elegant Inox, RR24A2Y2YS8/NL)",Not bad,4
525,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Value for money.... Best for the small family... Nice cooling.. Nice colour... Nice looking...,5
526,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Good,5
527,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",very good,5
528,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Good,4
529,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Nice product  i buy only 10600,5
530,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Nice material thanks to flipkart,4
531,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Flipkart delivery was awesome. Product is also good but price is little high for 2 star Fridge.,4
532,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Good product 👍👍 thanks for Flipkart thanks delivery boy,5
533,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Writing review after one year of useProduct is awesomeCooling is fantasticDesign is very good lookingMust buy,5
534,"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Super,5
535,"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)","Godrej indian brand have good quality, used other Godrej fridge for past 18 years with no repair/issue. So decided to buy this one. It has good design inside and outside. After using it for 15 days seems like value for money. Budget friendly option.",5
536,"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)","I m giving this rating after 15 days of use this is a very good product, good cooling. This is good for a small family in terms of capacity & this product is value for money.",4
537,"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)",The absolute purchase..like it a lot Godrej 185 L..Very silent machine..my wife is very happy with this purchase..u can here it's compressors noise at night time while silence everywhere.. cooling is too good keeps vegitables fresh..always read installation manual while installing.. delivery is good on time as mentioned by FLIPKART.. product is in very good condition..packaged well by manufacturer..no damage..no complaints as well..Fully recommended for small family..A happy product itself ☺️,5
538,"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)",Nice 🥰👍✌,5
539,"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)","It is best on budget, recommend for small families or less storage usage, since it is 185l only. Cooling is good, no issues still now, compressor sound audible only during nights, otherwise quiet ok. Energy efficiency couldn't say anything, but according to it's paper description, expecting it will be better than our old one. This review is after 4 days of usage.",4
540,"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)",So nice podack,5
541,"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)","After using the product I'm writing this review, the product was not good because of its noise it will make sound much more compared to other products if it doesn't matter you can go it finally my conclusion not for worth",1
542,"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)",Nyc.,5
543,"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)",Nice  product  within good range of money .. value of money ..,5
544,"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)",Best productDelivered in 3 days onlyBest service by FlipkartHighly recommended,5
545,"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)",verry good and verry comfortable design and style fast Colling and smart compresser with 10 year warranty.,5
546,"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)",Best refrigerator on performance on .ice making time so fast 108  min it's time for company . Built quantity is best . Best service on Flipkart .  People try to buy is best refrigerator.,5
547,"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)",Superb product 👌👌 very fast delivery and delivery men is very helpful thank you Flipkart again,5
548,"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)","I am using it for a month. After switching it on there was no sound of compressor. My first thought was..is it working properly?So I did an ice test. It converted water to ice within an hour. (Note - There was nothing else inside except a water bottle.) I don't know the exact time, but when I checked after 55 mins, ice was formed.So far it's working perfectly fine without any noticeable sound.",5
549,"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)",very good product. I'm very happy with the purchase. writing this review after using 1month. Flipkart customer care is very helpful. LG gave free demo & installation. thanks to both.,5
550,"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)",look like small but have more space. good energy saving as it is 5 star rating refrigerator and Lg brand. Good packaging. ice tray and eggs tray both had been attached. No issues. I am happy with this product. Thank you Flipkart.,5
551,"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)",Its is nice refrigerator and i definitely recommend it if u are looking for 180-200L range refrigerator. The best Thing about its is The energy efficiency and Not much heat dissipation from the back. There is No stand comes with it so think of it if you are going to place it in wet area.Happy Shopping...,5
552,"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)","Excellent product from LG this refrigerator is a good product which I had purchased and I am happy with it.it has a beautiful design and a classic look.all over from outside it is good.from  inside it is also excellent it is good for a 4 member family and the best feature of it is the ""Fastest Ice Making""This feature is just awesome it just make ice cubes in just 3to 4 hrs😯😯😳😳.But I got it before 3 days ago and still the installation is not done i had to do it by my own.Not excepted thi...",5
553,"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)",fridge's good but delivery service is bad,4
554,"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)",noise every 20 min like open close door 😠,4
555,"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",Awesome Fridge For Small Family 🔥🔥 Good Condition And Cheapest Price Love it Thank you flipkart 🤘🤘,5
556,"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",Nice wonder full refrigerator by Flipkart and Samsung good job .. perfect at this price range good ..,5
557,"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",This is a very Good Refrigerator In this price  the cooling is so fast and no noise it is very silent Refrigrator this is the best product on flipcart at this price I recomdanded to you to buy this buy this the product of samsung Quality is so good,3
558,"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",Good quality and style by Samsung. Awesome refrigerator .Thank you Flipkart.,5
559,"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)","Best in segment, truly value for money product!",4
560,"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",Thanks so much,5
561,"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",Value for money,5
562,"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",Good...,5
563,"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",very nice,3
564,"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",Nice,4
565,"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)",Very nice refrigerator by LG for small family. Pros1. Silent Operation 2. Superb Cooling 3. Best Design & Look4. Strong Glass Shelves 5. Works with home inverter without any issue6. Quick ice making 7. 5 Star with 104 unit electricity consumption per year 8. BEE Rating Year - 20219. Stabilizer Free operationCons 1. Low Size Vegetable Basket (Compare to Godrej & Panasonic same size Fridges ) 2. Low space in  refrigerator compared to other brands in same price. 3. Little bit ...,4
566,"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)","Beautiful product, same as shown in image, value for money. Swift delivery. Working fast and fine in the first hour of installation.You may go for it without a second thought.",5
567,"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)","Nice product, i liked it, outer & inner part are very beautiful,  electricity unit - 104 unit/year. Buy it.....a great indian product with great indian company delivery....Thanks Flipcart",5
568,"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)",Delivered on time.Performing well.,5
569,"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)","The delivery mam they annoyed to install it  &  complementary things like water bottle , mat are not given with this product  Or else refrigerator are  perfect &  best to use",4
570,"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)",Very good product nice colour,5
571,"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)",Ok,4
572,"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)",Good looking best LG product good,5
573,"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)",This Price perfect refrigeter another company and coruior boy best,4
574,"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)",Great,5
575,"Haier 195 L Direct Cool Single Door 5 Star Refrigerator  (Brushline Silver, HED-20FDS)","Actually, it was gifted to someone. So cannot review the product specifically.  However, I am an owner of Haier fridge otherwise also. Its silent operation is the best feature other than the capacity. Haier customer services is also very prompt and friendly. Thanks team for delivering the product as committed.",5
576,"Haier 195 L Direct Cool Single Door 5 Star Refrigerator  (Brushline Silver, HED-20FDS)","Thank God, Nice product and low sound compressor, One hour iceing technology. Shipping also in right time at in right place.",5
577,"Haier 195 L Direct Cool Single Door 5 Star Refrigerator  (Brushline Silver, HED-20FDS)",Its compact for a 3 to 4 members family/bachelor room.We have good storage place and cooling effect is also. I recommend it for all budget family.,4
578,"Haier 195 L Direct Cool Single Door 5 Star Refrigerator  (Brushline Silver, HED-20FDS)","The look is cool and good. For a small family and for bachelors room it was good to use. Deep frizer is great as per specifications.The back of the refrigerator is fully closed except the bottom. The bottom is open contains motor, outlet pipe and drained water storage container with aluminium end at the base.",4
579,"Haier 195 L Direct Cool Single Door 5 Star Refrigerator  (Brushline Silver, HED-20FDS)",Luks decent ..nice..simple..good for small family like meh...only 3....jst installed today myself...so can't say bout energy efficiency ...let's see in comming month electrycity bill...hope for the best....I recommended this product for small fmlys..thanks  to flipkart for their fast service..,5
580,"Haier 195 L Direct Cool Single Door 5 Star Refrigerator  (Brushline Silver, HED-20FDS)",Good value for money product. Performance is awesome even in extreme hot weather. The foot pegs are a little delicate but the thermocol can be used as a base or a stand can be bought,5
581,"Haier 195 L Direct Cool Single Door 5 Star Refrigerator  (Brushline Silver, HED-20FDS)","I have been using it gor more than 20 days and fridge is working in excellent condition. Dedign is very good, cooling is optimum. Sometimes, due to load shedding power cuts are more than 6-7 hours at my still this product works awesome",5
582,"Haier 195 L Direct Cool Single Door 5 Star Refrigerator  (Brushline Silver, HED-20FDS)","Super product flipcart delivery super , this is 4 star freez but working 5 star rate good product and thank u flipkart",5
583,"Haier 195 L Direct Cool Single Door 5 Star Refrigerator  (Brushline Silver, HED-20FDS)",Very Nice cooling smart led light function 1 hour before make ice. Ekart courier patner service favorable.Awesome fridge nice ekart service.,5
584,"Haier 195 L Direct Cool Single Door 5 Star Refrigerator  (Brushline Silver, HED-20FDS)","Close your eyes and go for it! Really a best selection, runs without noise, being a 5 star 🌟 rated, works energy efficiently, Cooling is good in a short time! One negative is the water compartment while defrosting , which we can't view other wise everything is great!",5
585,"SAMSUNG 275 L Frost Free Double Door 3 Star Convertible Refrigerator  (Refined Inox, RT30T3743S9/HL)",This model doesnot comes with cool pack and fresh room. The reviews and photos posted for this model are actually for another model. Flipkart shows same reviews and photos under all the Samsung refrigerator models which is alot confusing as we don't know if that particular model is worth buying. It's like their one model got good reviews so they are using those positive reviews and ratings for all the models to sell their products.,3
586,"SAMSUNG 275 L Frost Free Double Door 3 Star Convertible Refrigerator  (Refined Inox, RT30T3743S9/HL)","First of all thanks to Flipkart for their two day safe delivery. I received the product with not even a single scratch. Coming to the product , it's spacious and suitable for a family with 5-6 members. Two separate motors for freezer and refrigerator made me impressed. Samsung's unique 5in1 convertible technology is pretty useful. There are two side racks in the freezer also in which we can keep small items such as Chocolates , nail polishes etc.. Freezer space is also huge.Deodorizing filt...",5
587,"SAMSUNG 275 L Frost Free Double Door 3 Star Convertible Refrigerator  (Refined Inox, RT30T3743S9/HL)","A must buy, if you need a bigger sized fridge. Optimal space design. Bottle holder at door are sufficiently wide and tall to hold 2.25L cold drink bottle, juice cartoon, milk cartoon, etc. The ice tray and storage box comes as a independent unit, which upon need can be removes from the freezer to increase the storage space. Similarly a tray halves the freezer into two, which is also removable.Led lighting inside the fridge, tempered glass shelves. I definitely recommend this product.Flipka...",5
588,"SAMSUNG 275 L Frost Free Double Door 3 Star Convertible Refrigerator  (Refined Inox, RT30T3743S9/HL)",Product is excellent..Go for it.. Premium look provide.. Excellent cooling I got at 25990 value for money.,5
589,"SAMSUNG 275 L Frost Free Double Door 3 Star Convertible Refrigerator  (Refined Inox, RT30T3743S9/HL)",I definitely recomend this product..... Samsung is the best refrigerator that I used.. Wonderful performance and design... Low power conception... The delivery guys are so coperative and safe delivary... Installation and demo was in the next day of delivary..... Thanks flipkart,5
